,user_id,group,is_viewed,products_viewed_cnt,price_sum,is_cart_added,is_purchased,cart_added_cnt,purchased_cnt
121166,1515915625536258713,B,1,1,9.35,0.0,0.0,0,0
121167,1515915625536258720,A,1,1,31.27,0.0,0.0,0,0
121168,1515915625536258940,B,1,1,115.71,0.0,0.0,0,0
121169,1515915625536258993,B,1,1,988.06,0.0,0.0,0,0
121170,1515915625536259031,B,1,1,62.52,0.0,0.0,0,0
121171,1515915625536259235,A,1,2,70.16,0.0,0.0,2,2
121172,1515915625536259253,B,1,1,229.38,0.0,0.0,0,0
121173,1515915625536259321,B,1,6,60.36,0.0,0.0,2,2
121174,1515915625536259560,B,1,1,96.35,0.0,0.0,0,0
121175,1515915625536259667,A,1,1,216.08,0.0,0.0,0,0
121176,1515915625536259720,B,1,1,43.11,0.0,0.0,1,0
121177,1515915625536259833,A,1,1,110.11,0.0,0.0,0,0
121178,1515915625536259899,B,1,1,16.98,0.0,0.0,0,0
121179,1515915625536260014,B,1,1,15.71,0.0,0.0,0,0
121180,1515915625536260164,A,1,1,62.27,0.0,0.0,0,0
121181,1515915625536260263,B,1,1,11.62,0.0,0.0,0,0
121182,1515915625536260351,A,1,1,60.32,0.0,0.0,0,0
121183,1515915625536260404,A,1,1,82.94,0.0,0.0,0,0
121184,1515915625536260407,B,1,1,16.62,0.0,0.0,0,0
121185,1515915625536260421,B,1,2,24.759999999999998,0.0,0.0,0,0
121186,1515915625536260483,B,1,1,13.97,0.0,0.0,0,0
121187,1515915625536260567,A,1,2,46.5,0.0,0.0,0,0
121188,1515915625536260668,B,1,1,5.14,0.0,0.0,0,0
121189,1515915625536260696,B,1,2,325.46000000000004,0.0,0.0,0,0
121190,1515915625536260953,A,1,1,140.02,0.0,0.0,0,0
121191,1515915625536261038,A,1,3,124.9,0.0,0.0,0,0
121192,1515915625536261330,B,1,1,48.32,0.0,0.0,0,0
121193,1515915625536261451,B,1,1,23.05,0.0,0.0,0,0
121194,1515915625536261635,A,1,2,170.07,0.0,0.0,0,0
121195,1515915625536261779,A,1,2,317.24,0.0,0.0,0,0
121196,1515915625536262003,A,1,1,1.57,0.0,0.0,1,0
121197,1515915625536262104,A,1,2,412.65999999999997,0.0,0.0,0,0
121198,1515915625536262227,A,1,1,1800.35,0.0,0.0,0,0
121199,1515915625536262242,B,1,1,55.35,0.0,0.0,0,0
121200,1515915625536262258,A,1,2,3.14,0.0,0.0,1,0
121201,1515915625536262413,B,1,1,192.7,0.0,0.0,0,0
121202,1515915625536262517,A,1,1,23.52,0.0,0.0,0,0
121203,1515915625536262707,A,1,1,179.94,0.0,0.0,0,0
121204,1515915625536262766,A,1,2,56.64,0.0,0.0,1,1
121205,1515915625536262883,B,1,1,142.7,0.0,0.0,0,0
121206,1515915625536263273,B,1,1,53.25,0.0,0.0,0,0
121207,1515915625536263367,B,1,1,10.48,0.0,0.0,0,0
121208,1515915625536263442,A,1,1,134.33,0.0,0.0,0,0
121209,1515915625536263449,A,1,1,11.59,0.0,0.0,0,0
121210,1515915625536263459,B,1,2,3062.28,0.0,0.0,0,0
121211,1515915625536263502,A,1,2,220.95,0.0,0.0,0,0
121212,1515915625536263544,A,1,1,42.98,0.0,0.0,0,0
121213,1515915625536263726,B,1,1,142.86,0.0,0.0,0,0
121214,1515915625536263778,B,1,1,22.03,0.0,0.0,0,0
121215,1515915625536263898,B,1,1,20.56,0.0,0.0,0,0
121216,1515915625536263951,A,1,1,62.73,0.0,0.0,0,0
121217,1515915625536263962,B,1,1,32.81,0.0,0.0,0,0
121218,1515915625536263973,A,1,1,38.79,0.0,0.0,0,0
121219,1515915625536264037,A,1,1,12.62,0.0,0.0,0,0
121220,1515915625536264056,B,1,1,230.0,0.0,0.0,0,0
121221,1515915625536264216,B,1,1,50.71,0.0,0.0,0,0
121222,1515915625536264231,A,1,2,111.91,0.0,0.0,0,0
121223,1515915625536264261,A,1,1,30.83,0.0,0.0,0,0
121224,1515915625536264682,B,1,1,72.0,0.0,0.0,0,0
121225,1515915625536264887,B,1,1,121.11,0.0,0.0,0,0
121226,1515915625536264902,B,1,2,234.87,0.0,0.0,0,0
121227,1515915625536264905,B,1,1,182.95,0.0,0.0,0,0
121228,1515915625536265111,A,1,1,15.68,0.0,0.0,0,0
121229,1515915625536265246,B,1,2,2152.08,0.0,0.0,0,0
121230,1515915625536265251,A,1,1,15.27,0.0,0.0,0,0
121231,1515915625536265354,B,1,2,294.44,0.0,0.0,0,0
121232,1515915625536265701,A,1,1,4.14,0.0,0.0,0,1
121233,1515915625536265719,A,1,1,12.51,0.0,0.0,0,0
121234,1515915625536265926,A,1,1,103.44,0.0,0.0,0,0
121235,1515915625536265930,A,1,1,38.9,0.0,0.0,0,0
121236,1515915625536266205,A,1,1,28.11,0.0,0.0,0,0
121237,1515915625536266318,A,1,1,82.06,0.0,0.0,0,0
121238,1515915625536266327,A,1,1,28.73,0.0,0.0,0,0
121239,1515915625536266393,B,1,1,14.13,0.0,0.0,0,0
121240,1515915625536266416,B,1,1,16.98,0.0,0.0,0,0
121241,1515915625536266686,B,1,1,18.25,0.0,0.0,0,0
121242,1515915625536266707,A,1,1,46.92,0.0,0.0,0,0
121243,1515915625536266749,B,1,1,89.21,0.0,0.0,0,0
121244,1515915625536266758,B,1,1,35.4,0.0,0.0,0,0
121245,1515915625536266823,B,1,1,179.71,0.0,0.0,0,0
121246,1515915625536266853,B,1,1,158.71,0.0,0.0,0,0
121247,1515915625536266926,B,1,1,12.22,0.0,0.0,0,0
121248,1515915625536266937,B,1,1,64.94,0.0,0.0,0,0
121249,1515915625536267162,A,1,2,148.89,0.0,0.0,0,0
121250,1515915625536267251,A,1,1,30.48,0.0,0.0,0,0
121251,1515915625536267533,A,1,1,19.06,0.0,0.0,0,0
121252,1515915625536267664,A,1,3,708.4300000000001,0.0,0.0,1,1
121253,1515915625536267800,A,1,1,72.49,0.0,0.0,0,0
121254,1515915625536268030,A,1,1,32.22,0.0,0.0,0,0
121255,1515915625536268152,A,1,1,15.97,0.0,0.0,0,0
121256,1515915625536268206,A,1,1,47.4,0.0,0.0,0,0
121257,1515915625536268469,B,1,1,115.1,0.0,0.0,0,0
121258,1515915625536268506,B,1,1,126.68,0.0,0.0,0,0
121259,1515915625536268532,A,1,32,9930.18,0.0,0.0,0,0
121260,1515915625536268545,A,1,1,32.35,0.0,0.0,0,0
121261,1515915625536268665,A,1,1,292.83,0.0,0.0,0,0
121262,1515915625536268695,B,1,1,59.3,0.0,0.0,0,0
121263,1515915625536268698,A,1,1,50.11,0.0,0.0,0,0
121264,1515915625536268752,A,1,1,14.37,0.0,0.0,0,0
121265,1515915625536268756,B,1,1,112.38,0.0,0.0,0,0
121266,1515915625536268763,B,1,1,13.49,0.0,0.0,0,0
121267,1515915625536268782,B,1,1,85.0,0.0,0.0,0,0
121268,1515915625536268853,B,1,1,222.65,0.0,0.0,0,0
121269,1515915625536269032,A,1,1,17.78,0.0,0.0,0,0
121270,1515915625536269074,B,1,30,6633.96,0.0,0.0,5,1
121271,1515915625536269176,A,1,1,647.29,0.0,0.0,0,0
121272,1515915625536269329,A,1,1,54.02,0.0,0.0,0,0
121273,1515915625536269552,A,1,1,19.68,0.0,0.0,0,0
121274,1515915625536269590,B,1,1,19.68,0.0,0.0,0,1
121275,1515915625536269620,A,1,1,108.44,0.0,0.0,0,0
121276,1515915625536269989,B,1,1,74.86,0.0,0.0,0,0
121277,1515915625536270033,B,1,1,309.24,0.0,0.0,0,0
121278,1515915625536270244,A,1,1,9.84,0.0,0.0,0,0
121279,1515915625536270303,A,1,2,55.870000000000005,0.0,0.0,0,0
121280,1515915625536270363,A,1,1,868.65,0.0,0.0,0,0
121281,1515915625536270437,A,1,1,618.16,0.0,0.0,0,0
121282,1515915625536270475,B,1,1,146.92,0.0,0.0,0,0
121283,1515915625536270705,B,1,1,85.11,0.0,0.0,0,0
121284,1515915625536270855,A,1,3,775.72,0.0,0.0,0,0
121285,1515915625536270946,A,1,1,56.27,0.0,0.0,1,1
121286,1515915625536271258,A,1,2,119.88,0.0,0.0,1,1
121287,1515915625536271281,A,1,1,15.9,0.0,0.0,0,0
121288,1515915625536271366,B,1,1,24.43,0.0,0.0,0,0
121289,1515915625536271384,A,1,5,2226.51,0.0,0.0,2,2
121290,1515915625536271700,A,1,1,6.71,0.0,0.0,0,0
121291,1515915625536271762,A,1,1,97.35,0.0,0.0,0,0
121292,1515915625536271824,A,1,1,97.35,0.0,0.0,0,0
121293,1515915625536271978,A,1,1,39.75,0.0,0.0,0,0
121294,1515915625536272026,B,1,1,95.52,0.0,0.0,0,0
121295,1515915625536272522,A,1,1,226.67,0.0,0.0,0,0
121296,1515915625536272875,A,1,1,31.3,0.0,0.0,1,0
121297,1515915625536272993,A,1,1,132.87,0.0,0.0,0,0
121298,1515915625536273130,B,1,2,26.96,0.0,0.0,1,0
121299,1515915625536273263,B,1,1,405.65,0.0,0.0,0,0
121300,1515915625536273289,B,1,1,64.48,0.0,0.0,0,0
121301,1515915625536273290,B,1,2,58.870000000000005,0.0,0.0,0,0
121302,1515915625536273316,A,1,2,113.24,0.0,0.0,1,1
121303,1515915625536273496,B,1,1,18.1,0.0,0.0,0,0
121304,1515915625536273525,B,1,1,26.92,0.0,0.0,0,0
121305,1515915625536273559,A,1,1,341.46,0.0,0.0,0,0
121306,1515915625536273839,A,1,3,158.28,0.0,0.0,0,0
121307,1515915625536273884,B,1,1,38.1,0.0,0.0,0,0
121308,1515915625536273908,A,1,2,5032.349999999999,0.0,0.0,0,0
121309,1515915625536273939,A,1,1,43.11,0.0,0.0,0,0
121310,1515915625536273978,B,1,1,26.14,0.0,0.0,0,0
121311,1515915625536274022,A,1,1,12.83,0.0,0.0,1,1
121312,1515915625536274033,A,1,1,47.6,0.0,0.0,0,0
121313,1515915625536274062,B,1,1,57.27,0.0,0.0,0,0
121314,1515915625536274067,A,1,1,56.62,0.0,0.0,1,1
121315,1515915625536274093,B,1,1,32.4,0.0,0.0,0,0
121316,1515915625536274134,B,1,1,256.67,0.0,0.0,1,1
121317,1515915625536274169,B,1,1,33.65,0.0,0.0,0,0
121318,1515915625536274405,B,1,1,14.7,0.0,0.0,0,0
121319,1515915625536274433,A,1,1,17.08,0.0,0.0,0,0
121320,1515915625536274449,A,1,1,38.44,0.0,0.0,0,0
121321,1515915625536274486,A,1,1,219.65,0.0,0.0,0,0
121322,1515915625536274493,A,1,1,39.63,0.0,0.0,0,0
121323,1515915625536274500,A,1,1,14.16,0.0,0.0,0,0
121324,1515915625536274579,A,1,1,31.7,0.0,0.0,0,0
121325,1515915625536274695,B,1,1,12.94,0.0,0.0,0,0
121326,1515915625536274707,B,1,1,43.65,0.0,0.0,0,0
121327,1515915625536274926,B,1,1,29.49,0.0,0.0,0,0
121328,1515915625536275046,A,1,2,409.32,0.0,0.0,0,0
121329,1515915625536275205,B,1,1,10.92,0.0,0.0,0,0
121330,1515915625536275238,A,1,1,381.46,0.0,0.0,0,0
121331,1515915625536275327,A,1,1,87.73,0.0,0.0,0,0
121332,1515915625536275357,A,1,2,584.79,0.0,0.0,0,0
121333,1515915625536275649,B,1,1,118.57,0.0,0.0,0,0
121334,1515915625536275728,A,1,1,168.22,0.0,0.0,0,0
121335,1515915625536275789,A,1,1,21.21,0.0,0.0,0,0
121336,1515915625536275796,B,1,1,224.89,0.0,0.0,0,0
121337,1515915625536276057,B,1,2,8.03,0.0,0.0,0,0
121338,1515915625536276283,A,1,1,204.29,0.0,0.0,0,0
121339,1515915625536276312,B,1,1,13.81,0.0,0.0,0,0
121340,1515915625536276373,A,1,1,23.02,0.0,0.0,0,0
121341,1515915625536276447,A,1,1,110.1,0.0,0.0,0,0
121342,1515915625536276520,B,1,1,601.27,0.0,0.0,0,0
121343,1515915625536276532,A,1,1,21.59,0.0,0.0,0,0
121344,1515915625536276590,A,1,1,14.59,0.0,0.0,0,0
121345,1515915625536276818,A,1,1,1039.21,0.0,0.0,0,0
121346,1515915625536276847,A,1,2,200.11,0.0,0.0,0,0
121347,1515915625536277072,B,1,86,12950.869999999999,0.0,0.0,0,0
121348,1515915625536277177,B,1,1,13.38,0.0,0.0,0,0
121349,1515915625536277186,B,1,1,64.95,0.0,0.0,0,0
121350,1515915625536277246,B,1,1,142.81,0.0,0.0,0,0
121351,1515915625536277447,B,1,2,154.85999999999999,0.0,0.0,0,0
121352,1515915625536277524,B,1,1,9.7,0.0,0.0,0,0
121353,1515915625536277555,B,1,1,132.7,0.0,0.0,0,0
121354,1515915625536277730,A,1,1,100.75,0.0,0.0,0,0
121355,1515915625536277733,B,1,1,14.56,0.0,0.0,0,0
121356,1515915625536277745,B,1,1,17.78,0.0,0.0,0,0
121357,1515915625536278025,B,1,1,25.0,0.0,0.0,0,0
121358,1515915625536278033,A,1,1,11.81,0.0,0.0,0,0
121359,1515915625536278212,B,1,1,40.41,0.0,0.0,0,0
121360,1515915625536278319,B,1,3,108.41,0.0,0.0,0,0
121361,1515915625536278356,A,1,2,381.28,0.0,0.0,0,0
121362,1515915625536278530,A,1,1,85.11,0.0,0.0,0,0
121363,1515915625536278607,B,1,1,56.38,0.0,0.0,0,0
121364,1515915625536278616,B,1,1,155.1,0.0,0.0,0,0
121365,1515915625536278657,B,1,18,1415.94,0.0,0.0,8,5
121366,1515915625536278832,A,1,1,66.44,0.0,0.0,0,0
121367,1515915625536278910,B,1,1,57.13,0.0,0.0,0,0
121368,1515915625536278930,B,1,1,198.62,0.0,0.0,0,0
121369,1515915625536279133,A,1,1,51.03,0.0,0.0,0,0
121370,1515915625536279356,A,1,1,17.19,0.0,0.0,0,0
121371,1515915625536279414,B,1,1,245.6,0.0,0.0,0,0
121372,1515915625536279587,B,1,2,54.71,0.0,0.0,0,0
121373,1515915625536279668,A,1,1,73.81,0.0,0.0,0,0
121374,1515915625536279706,B,1,2,80.17,0.0,0.0,0,0
121375,1515915625536279767,A,1,1,14.6,0.0,0.0,0,0
121376,1515915625536280031,A,1,1,49.73,0.0,0.0,0,0
121377,1515915625536280116,B,1,5,158.71,0.0,0.0,0,0
121378,1515915625536280354,A,1,1,30.22,0.0,0.0,0,0
121379,1515915625536280411,A,1,1,176.17,0.0,0.0,0,0
121380,1515915625536280586,B,1,1,15.71,0.0,0.0,0,0
121381,1515915625536280612,B,1,1,139.86,0.0,0.0,0,0
121382,1515915625536280669,A,1,1,87.16,0.0,0.0,0,0
121383,1515915625536280685,B,1,1,32.22,0.0,0.0,0,0
121384,1515915625536280876,B,1,1,43.65,0.0,0.0,0,0
121385,1515915625536280936,A,1,1,41.1,0.0,0.0,0,0
121386,1515915625536281188,B,1,4,1010.41,0.0,0.0,0,0
121387,1515915625536281468,B,1,1,12.46,0.0,0.0,0,0
121388,1515915625536281476,A,1,2,155.56,0.0,0.0,2,2
121389,1515915625536281640,B,1,1,212.65,0.0,0.0,0,0
121390,1515915625536281657,B,1,1,284.46,0.0,0.0,0,0
121391,1515915625536281807,B,1,1,27.48,0.0,0.0,0,0
121392,1515915625536281967,B,1,1,64.14,0.0,0.0,1,1
121393,1515915625536282037,A,1,1,214.08,0.0,0.0,0,0
121394,1515915625536282155,B,1,1,87.16,0.0,0.0,0,0
121395,1515915625536282207,A,1,1,17.37,0.0,0.0,0,0
121396,1515915625536282244,A,1,1,72.98,0.0,0.0,0,0
121397,1515915625536282298,B,1,1,85.78,0.0,0.0,0,0
121398,1515915625536282326,B,1,2,253.36,0.0,0.0,1,1
121399,1515915625536282451,A,1,1,52.86,0.0,0.0,0,0
121400,1515915625536282518,B,1,1,222.37,0.0,0.0,0,0
121401,1515915625536282526,A,1,1,21.81,0.0,0.0,0,0
121402,1515915625536282682,B,1,2,428.57,0.0,0.0,0,0
121403,1515915625536282832,A,1,1,609.6,0.0,0.0,0,0
121404,1515915625536282859,A,1,3,53.42999999999999,0.0,0.0,0,0
121405,1515915625536282951,A,1,1,227.6,0.0,0.0,0,0
121406,1515915625536283025,A,1,1,226.84,0.0,0.0,0,0
121407,1515915625536283026,B,1,1,13.97,0.0,0.0,0,0
121408,1515915625536283086,A,1,1,87.16,0.0,0.0,0,0
121409,1515915625536283108,B,1,1,13.79,0.0,0.0,0,0
121410,1515915625536283168,B,1,1,83.97,0.0,0.0,0,0
121411,1515915625536283237,B,1,1,29.78,0.0,0.0,0,0
121412,1515915625536283269,B,1,1,13.97,0.0,0.0,0,0
121413,1515915625536283284,A,1,1,210.0,0.0,0.0,0,0
121414,1515915625536283414,B,1,2,75.68,0.0,0.0,0,0
121415,1515915625536283610,B,1,1,15.87,0.0,0.0,0,0
121416,1515915625536283723,B,1,1,82.33,0.0,0.0,0,0
121417,1515915625536283826,B,1,1,41.29,0.0,0.0,0,0
121418,1515915625536283872,B,1,1,9.37,0.0,0.0,0,0
121419,1515915625536283922,A,1,1,89.21,0.0,0.0,0,0
121420,1515915625536283949,A,1,1,21.6,0.0,0.0,0,0
121421,1515915625536283969,B,1,1,339.51,0.0,0.0,0,0
121422,1515915625536284064,B,1,1,714.13,0.0,0.0,0,0
121423,1515915625536284235,B,1,1,21.97,0.0,0.0,0,0
121424,1515915625536284296,B,1,2,94.28,0.0,0.0,0,0
121425,1515915625536284435,B,1,1,256.81,0.0,0.0,0,0
121426,1515915625536284565,A,1,1,86.67,0.0,0.0,0,0
121427,1515915625536284591,B,1,1,225.63,0.0,0.0,0,0
121428,1515915625536284851,A,1,1,32.22,0.0,0.0,0,0
121429,1515915625536284888,B,1,1,105.05,0.0,0.0,0,0
121430,1515915625536285060,A,1,1,216.08,0.0,0.0,0,0
121431,1515915625536285203,A,1,3,126.84,0.0,0.0,1,1
121432,1515915625536285224,A,1,1,30.48,0.0,0.0,0,0
121433,1515915625536285477,B,1,1,204.6,0.0,0.0,0,0
121434,1515915625536285778,A,1,1,211.7,0.0,0.0,0,0
121435,1515915625536285851,A,1,1,47.41,0.0,0.0,1,1
121436,1515915625536285911,A,1,1,117.22,0.0,0.0,0,0
121437,1515915625536285929,A,1,2,46.03,0.0,0.0,0,0
121438,1515915625536286019,B,1,1,15.92,0.0,0.0,0,0
121439,1515915625536286030,A,1,2,57.25,0.0,0.0,0,0
121440,1515915625536286143,B,1,1,12.46,0.0,0.0,1,1
121441,1515915625536286357,A,1,1,26.35,0.0,0.0,0,0
121442,1515915625536286468,A,1,1,101.27,0.0,0.0,0,0
121443,1515915625536286568,A,1,1,5.22,0.0,0.0,0,0
121444,1515915625536286813,A,1,2,84.0,0.0,0.0,0,0
121445,1515915625536286884,A,1,3,402.38,0.0,0.0,0,0
121446,1515915625536286953,A,1,1,466.52,0.0,0.0,0,0
121447,1515915625536287177,A,1,1,10.24,0.0,0.0,0,0
121448,1515915625536287413,A,1,1,21.11,0.0,0.0,0,0
121449,1515915625536287518,B,1,1,17.78,0.0,0.0,0,0
121450,1515915625536287557,B,1,2,62.54,0.0,0.0,0,0
121451,1515915625536287596,B,1,2,163.3,0.0,0.0,0,0
121452,1515915625536287608,A,1,1,69.02,0.0,0.0,0,0
121453,1515915625536287803,B,1,1,194.6,0.0,0.0,0,0
121454,1515915625536287879,A,1,1,74.86,0.0,0.0,0,0
121455,1515915625536288070,B,1,1,59.95,0.0,0.0,0,0
121456,1515915625536288085,A,1,1,29.52,0.0,0.0,0,0
121457,1515915625536288129,A,1,1,64.48,0.0,0.0,0,0
121458,1515915625536288182,A,1,1,29.22,0.0,0.0,0,0
121459,1515915625536288237,A,1,1,20.71,0.0,0.0,0,0
121460,1515915625536288266,A,1,1,36.67,0.0,0.0,0,0
121461,1515915625536288300,B,1,1,23.51,0.0,0.0,0,0
121462,1515915625536288402,B,1,1,62.08,0.0,0.0,0,0
121463,1515915625536288473,A,1,2,41.9,0.0,0.0,0,0
121464,1515915625536288567,B,1,4,299.98,0.0,0.0,0,0
121465,1515915625536288599,A,1,1,82.97,0.0,0.0,0,0
121466,1515915625536288819,A,1,2,547.61,0.0,0.0,0,0
121467,1515915625536288854,B,1,1,109.84,0.0,0.0,0,0
121468,1515915625536288893,A,1,1,606.14,0.0,0.0,0,0
121469,1515915625536288912,A,1,1,32.22,0.0,0.0,0,0
121470,1515915625536289313,B,1,1,14.16,0.0,0.0,0,0
121471,1515915625536289319,B,1,1,57.13,0.0,0.0,0,0
121472,1515915625536289468,A,1,1,26.51,0.0,0.0,0,0
121473,1515915625536289584,B,1,1,20.32,0.0,0.0,0,0
121474,1515915625536289635,B,1,1,42.29,0.0,0.0,0,0
121475,1515915625536289829,B,1,3,549.4399999999999,0.0,0.0,2,0
121476,1515915625536290032,B,1,1,177.95,0.0,0.0,0,0
121477,1515915625536290067,B,1,1,13.49,0.0,0.0,0,0
121478,1515915625536290573,B,1,1,61.13,0.0,0.0,0,0
121479,1515915625536290589,A,1,10,993.8,0.0,0.0,0,0
121480,1515915625536290612,B,1,2,61.800000000000004,0.0,0.0,0,0
121481,1515915625536290639,A,1,1,19.37,0.0,0.0,0,0
121482,1515915625536290734,A,1,1,99.38,0.0,0.0,0,0
121483,1515915625536290751,A,1,2,148.07,0.0,0.0,0,0
121484,1515915625536290776,A,1,1,12.63,0.0,0.0,0,0
121485,1515915625536290814,B,1,1,11.89,0.0,0.0,0,0
121486,1515915625536291163,B,1,1,50.87,0.0,0.0,0,0
121487,1515915625536291221,B,1,1,208.89,0.0,0.0,0,0
121488,1515915625536291329,A,1,1,34.44,0.0,0.0,0,0
121489,1515915625536291624,A,1,2,63.739999999999995,0.0,0.0,1,0
121490,1515915625536291868,A,1,1,627.7,0.0,0.0,0,0
121491,1515915625536291898,A,1,1,32.51,0.0,0.0,0,0
121492,1515915625536292003,B,1,1,12.25,0.0,0.0,0,0
121493,1515915625536292169,B,1,1,13.57,0.0,0.0,1,0
121494,1515915625536292272,B,1,1,16.9,0.0,0.0,0,0
121495,1515915625536292402,B,1,1,240.98,0.0,0.0,0,0
121496,1515915625536292411,A,1,1,9.89,0.0,0.0,0,0
121497,1515915625536292509,B,1,1,15.4,0.0,0.0,0,0
121498,1515915625536292602,B,1,3,110.71,0.0,0.0,0,0
121499,1515915625536292671,A,1,2,95.41,0.0,0.0,0,0
121500,1515915625536292705,A,1,1,9.79,0.0,0.0,0,0
121501,1515915625536292816,B,1,1,33.52,0.0,0.0,0,0
121502,1515915625536292865,B,1,1,53.06,0.0,0.0,0,0
121503,1515915625536292901,B,1,1,9.87,0.0,0.0,0,0
121504,1515915625536293050,A,1,2,173.88,0.0,0.0,1,1
121505,1515915625536293098,A,1,1,40.87,0.0,0.0,0,0
121506,1515915625536293254,B,1,1,51.59,0.0,0.0,0,0
121507,1515915625536293343,B,1,1,15.24,0.0,0.0,0,0
121508,1515915625536293374,B,1,1,37.75,0.0,0.0,0,0
121509,1515915625536293388,B,1,1,12.22,0.0,0.0,0,0
121510,1515915625536293549,B,1,2,64.92,0.0,0.0,0,0
121511,1515915625536293738,A,1,1,147.87,0.0,0.0,1,0
121512,1515915625536293894,B,1,2,106.53999999999999,0.0,0.0,0,0
121513,1515915625536293898,A,1,1,102.46,0.0,0.0,0,0
121514,1515915625536294067,B,1,1,176.17,0.0,0.0,1,0
121515,1515915625536294124,B,1,1,18.87,0.0,0.0,0,0
121516,1515915625536294253,B,1,1,297.29,0.0,0.0,0,0
121517,1515915625536294313,B,1,1,34.29,0.0,0.0,0,0
121518,1515915625536294332,B,1,1,34.9,0.0,0.0,0,0
121519,1515915625536294340,B,1,2,190.51,0.0,0.0,0,0
121520,1515915625536294412,B,1,1,35.87,0.0,0.0,0,0
121521,1515915625536294438,A,1,1,92.43,0.0,0.0,0,0
121522,1515915625536294587,B,1,1,31.81,0.0,0.0,0,0
121523,1515915625536294598,A,1,1,22.79,0.0,0.0,0,0
121524,1515915625536294632,A,1,1,63.35,0.0,0.0,0,0
121525,1515915625536294837,A,1,1,804.08,0.0,0.0,0,0
121526,1515915625536294873,A,1,1,1321.65,0.0,0.0,0,0
121527,1515915625536294880,A,1,1,23.48,0.0,0.0,0,0
121528,1515915625536294968,B,1,2,33.84,0.0,0.0,0,0
121529,1515915625536294973,B,1,1,116.49,0.0,0.0,0,0
121530,1515915625536295101,A,1,2,41.75,0.0,0.0,0,0
121531,1515915625536295120,A,1,2,424.2,0.0,0.0,0,0
121532,1515915625536295194,A,1,1,11.6,0.0,0.0,0,0
121533,1515915625536295204,B,1,1,1.57,0.0,0.0,1,1
121534,1515915625536295344,A,1,1,14.48,0.0,0.0,0,0
121535,1515915625536295388,A,1,1,18.43,0.0,0.0,0,0
121536,1515915625536295638,A,1,1,26.1,0.0,0.0,0,0
121537,1515915625536295692,A,1,1,100.92,0.0,0.0,0,0
121538,1515915625536295840,B,1,1,110.13,0.0,0.0,0,0
121539,1515915625536295871,B,1,1,46.79,0.0,0.0,0,0
121540,1515915625536295942,B,1,1,53.13,0.0,0.0,0,0
121541,1515915625536295948,B,1,7,1953.0,0.0,0.0,2,0
121542,1515915625536296063,B,1,1,400.14,0.0,0.0,0,0
121543,1515915625536296339,A,1,1,182.38,0.0,0.0,0,0
121544,1515915625536296582,B,1,1,180.71,0.0,0.0,0,0
121545,1515915625536296764,B,1,1,10.21,0.0,0.0,0,0
121546,1515915625536297026,B,1,2,19.58,0.0,0.0,0,0
121547,1515915625536297222,B,1,2,40.93,0.0,0.0,0,0
121548,1515915625536297254,B,1,1,112.21,0.0,0.0,0,0
121549,1515915625536297359,B,1,1,474.17,0.0,0.0,0,0
121550,1515915625536297505,B,1,2,181.92,0.0,0.0,0,0
121551,1515915625536297512,B,1,2,585.73,0.0,0.0,0,0
121552,1515915625536297537,B,1,1,10.41,0.0,0.0,0,0
121553,1515915625536297576,A,1,1,10.16,0.0,0.0,0,0
121554,1515915625536297738,B,1,2,55.08,0.0,0.0,0,0
121555,1515915625536297829,B,1,1,53.13,0.0,0.0,0,0
121556,1515915625536297910,B,1,1,229.0,0.0,0.0,0,0
121557,1515915625536297925,A,1,1,168.22,0.0,0.0,0,0
121558,1515915625536297945,A,1,1,28.62,0.0,0.0,0,0
121559,1515915625536297995,B,1,1,325.95,0.0,0.0,0,0
121560,1515915625536298087,A,1,1,26.03,0.0,0.0,0,0
121561,1515915625536298194,A,1,1,45.24,0.0,0.0,1,0
121562,1515915625536298231,B,1,1,43.17,0.0,0.0,0,0
121563,1515915625536298584,B,1,1,24.41,0.0,0.0,0,0
121564,1515915625536298760,B,1,1,39.51,0.0,0.0,0,0
121565,1515915625536298989,B,1,2,333.22,0.0,0.0,0,0
121566,1515915625536299260,B,1,1,32.81,0.0,0.0,0,0
121567,1515915625536299418,A,1,1,125.65,0.0,0.0,0,0
121568,1515915625536299457,B,1,1,9.35,0.0,0.0,0,0
121569,1515915625536299463,B,1,1,125.65,0.0,0.0,0,0
121570,1515915625536299508,B,1,1,51.4,0.0,0.0,0,0
121571,1515915625536299568,B,1,1,91.48,0.0,0.0,0,0
121572,1515915625536299598,A,1,1,65.76,0.0,0.0,0,0
121573,1515915625536299629,B,1,1,52.92,0.0,0.0,0,0
121574,1515915625536299706,A,1,1,199.79,0.0,0.0,0,0
121575,1515915625536299777,B,1,4,497.97,0.0,0.0,1,1
121576,1515915625536299789,A,1,1,12.68,0.0,0.0,0,0
121577,1515915625536300074,A,1,1,111.08,0.0,0.0,1,1
121578,1515915625536300174,A,1,1,26.51,0.0,0.0,0,0
121579,1515915625536300266,A,1,1,104.21,0.0,0.0,0,0
121580,1515915625536300462,A,1,2,462.17999999999995,0.0,0.0,0,0
121581,1515915625536300725,B,1,1,85.86,0.0,0.0,0,0
121582,1515915625536301015,A,1,1,49.52,0.0,0.0,1,1
121583,1515915625536301343,A,1,1,101.43,0.0,0.0,0,0
121584,1515915625536301369,A,1,1,168.24,0.0,0.0,0,0
121585,1515915625536301378,A,1,1,60.57,0.0,0.0,0,0
